71,315,0.913857678
306,316,0.037453184
79,332,0.947565543
188,204,0.059925094
77,323,0.921348315
191,201,0.037453184
106,131,0.093632959
121,121,0
114,128,0.052434457
67,327,0.973782772
70,314,0.913857678
159,179,0.074906367
222,244,0.082397004
185,208,0.086142322
83,333,0.936329588
67,324,0.962546816
68,333,0.992509363
98,107,0.033707865
78,322,0.913857678
68,324,0.958801498
