79,213,0.501872659
83,117,0.127340824
254,295,0.153558052
133,294,0.602996255
74,242,0.629213483
71,296,0.842696629
145,290,0.543071161
73,140,0.25093633
236,328,0.344569288
132,333,0.752808989
67,327,0.973782772
236,302,0.247191011
101,319,0.816479401
70,200,0.486891386
121,121,0
106,131,0.093632959
70,279,0.782771536
199,306,0.400749064
83,333,0.936329588
106,191,0.31835206
